Store,Date,Temperature,Fuel_Price,CPI,Weekly_Sales
22,10/8/2012,76.74,3.772,142.1705634,973812.79
22,17-08-2012,74.92,3.84,142.2157385,981273.26
22,24-08-2012,70.42,3.874,142.3105933,1060906.75
22,31-08-2012,71.93,3.884,142.4054482,1022270.86
22,7/9/2012,73.3,3.921,142.500303,996628.8
22,14-09-2012,66.42,3.988,142.5938833,918049.28
22,21-09-2012,63.38,4.056,142.6798167,921612.53
22,28-09-2012,62.17,4.018,142.76575,976479.51
22,5/10/2012,62.09,4.027,142.8516833,1009887.36
22,12/10/2012,54.18,4.029,142.9376167,1004039.84
22,19-10-2012,55.28,4,142.8633629,978027.95
22,26-10-2012,57.58,3.917,142.7624113,1094422.69
23,5/2/2010,15.25,2.788,131.5279032,1364721.58
23,12/2/2010,18.75,2.771,131.5866129,1380892.08
23,19-02-2010,26.7,2.747,131.637,1319588.04
23,26-02-2010,32.68,2.753,131.686,1198709.65
23,5/3/2010,33.15,2.766,131.735,1311175.93
23,12/3/2010,36.07,2.805,131.784,1408082.96
23,19-03-2010,43.01,2.834,131.8242903,1229008.32
23,26-03-2010,38.59,2.831,131.863129,1310701.8
23,2/4/2010,40.5,2.826,131.9019677,1556627.62
23,9/4/2010,56.82,2.849,131.9408065,1264434.7
23,16-04-2010,44.25,2.885,131.9809,1288823.72
23,23-04-2010,46.4,2.895,132.0226667,1315023.08
23,30-04-2010,45.47,2.935,132.0644333,1259414.52
23,7/5/2010,61.04,2.981,132.1062,1365552.28
23,14-05-2010,45.33,2.983,132.152129,1303055.09
23,21-05-2010,57.94,2.961,132.2230323,1327424.28
23,28-05-2010,69.26,2.906,132.2939355,1571158.56
23,4/6/2010,64.94,2.857,132.3648387,1514435.51
23,11/6/2010,58.35,2.83,132.4357419,1439432.06
23,18-06-2010,60.29,2.805,132.4733333,1507708.93
23,25-06-2010,69.83,2.81,132.4976,1415204.88
23,2/7/2010,64.76,2.815,132.5218667,1549113.18
23,9/7/2010,77.16,2.806,132.5461333,1417535.78
23,16-07-2010,73.94,2.796,132.5667742,1413124.11
23,23-07-2010,70.2,2.784,132.5825806,1333634.45
23,30-07-2010,69.71,2.792,132.5983871,1319773.55
23,6/8/2010,70.03,2.792,132.6141935,1417013.07
23,13-08-2010,67.43,2.81,132.63,1346345.97
23,20-08-2010,68.65,2.796,132.6616129,1439901.05
23,27-08-2010,63.25,2.77,132.6932258,1584623.36
23,3/9/2010,72.91,2.735,132.7248387,1405119.23
23,10/9/2010,63.21,2.717,132.7564516,1272842.85
23,17-09-2010,55.3,2.716,132.7670667,1159132.58
23,24-09-2010,57.75,2.718,132.7619333,1099055.65
23,1/10/2010,62.07,2.717,132.7568,1129909.44
23,8/10/2010,50.75,2.776,132.7516667,1179851.68
23,15-10-2010,45.55,2.878,132.7633548,1119809.71
23,22-10-2010,43.19,2.919,132.8170968,1147503.92
23,29-10-2010,48.68,2.938,132.8708387,1112871.23
23,5/11/2010,36.6,2.938,132.9245806,1203119.96
23,12/11/2010,35.59,2.961,132.9783226,1387953.75
23,19-11-2010,41.66,3.03,132.9172,1314994.32
23,26-11-2010,34.95,3.07,132.8369333,2072685.05
23,3/12/2010,34.3,3.065,132.7566667,1617025.41
23,10/12/2010,20.12,3.132,132.6764,1872365.99
23,17-12-2010,23.05,3.139,132.6804516,2238573.48
23,24-12-2010,22.96,3.15,132.7477419,2734277.1
23,31-12-2010,19.05,3.177,132.8150323,1169773.85
23,7/1/2011,27.81,3.193,132.8823226,1122034.48
23,14-01-2011,18.2,3.215,132.9510645,1016756.1
23,21-01-2011,15.58,3.232,133.0285161,1110706.06
23,28-01-2011,10.91,3.243,133.1059677,1083657.61
23,4/2/2011,14.5,3.24,133.1834194,1159438.53
23,11/2/2011,21.52,3.255,133.260871,1249786.4
23,18-02-2011,26.6,3.263,133.3701429,1369971.57
23,25-02-2011,17,3.281,133.4921429,1206917.2
23,4/3/2011,20.67,3.437,133.6141429,1301185.28
23,11/3/2011,29.36,3.6,133.7361429,1042043.55
23,18-03-2011,37.28,3.634,133.8492258,1203682.62
23,25-03-2011,29.11,3.624,133.9587419,1148624.83
23,1/4/2011,29.44,3.638,134.0682581,1182694.95
23,8/4/2011,36.74,3.72,134.1777742,1248901.98
23,15-04-2011,45.51,3.823,134.2784667,1263680.51
23,22-04-2011,39.62,3.919,134.3571,1447301.24
23,29-04-2011,54.2,3.988,134.4357333,1173307.4
23,6/5/2011,50.07,4.078,134.5143667,1359921.13
23,13-05-2011,55.12,4.095,134.593,1254914.87
23,20-05-2011,56.67,4.101,134.6803871,1337617.55
23,27-05-2011,63.27,4.034,134.7677742,1361945.18
23,3/6/2011,67.21,3.973,134.8551613,1562161.97
23,10/6/2011,65.23,3.924,134.9425484,1447028.06
23,17-06-2011,61.06,3.873,135.0837333,1470520.83
23,24-06-2011,63.8,3.851,135.2652667,1434036.18
23,1/7/2011,65.65,3.815,135.4468,1492507.44
23,8/7/2011,69.92,3.784,135.6283333,1379488.05
23,15-07-2011,69.8,3.827,135.7837419,1360520.56
23,22-07-2011,76.74,3.882,135.8738387,1362144
23,29-07-2011,69.55,3.898,135.9639355,1319767.55
23,5/8/2011,69.53,3.903,136.0540323,1416344.68
23,12/8/2011,69.86,3.88,136.144129,1380952.05
23,19-08-2011,67.09,3.82,136.183129,1453416.53
23,26-08-2011,67.04,3.796,136.2136129,1637266.29
23,2/9/2011,65.33,3.784,136.2440968,1464295.69
23,9/9/2011,66.04,3.809,136.2745806,1423289.9
23,16-09-2011,60.52,3.809,136.3145,1253329.17
23,23-09-2011,57.14,3.758,136.367,1289082.81
23,30-09-2011,64.76,3.684,136.4195,1275597.85
23,7/10/2011,49,3.633,136.472,1463501.99
23,14-10-2011,56.79,3.583,136.5150968,1257778.34
23,21-10-2011,52.12,3.618,136.5017742,1441032.59
23,28-10-2011,42.57,3.604,136.4884516,1407191.96
23,4/11/2011,39.18,3.586,136.475129,1428436.33
23,11/11/2011,44.04,3.57,136.4618065,1436940.78
23,18-11-2011,45.48,3.571,136.4666667,1345631.96
23,25-11-2011,35.23,3.536,136.4788,2057059.53
23,2/12/2011,43.6,3.501,136.4909333,1552886.59
23,9/12/2011,36.4,3.47,136.5030667,1841173.6
23,16-12-2011,32.99,3.445,136.5335161,2173621.2
23,23-12-2011,27.8,3.413,136.5883871,2587953.32
23,30-12-2011,22.3,3.402,136.6432581,1213486.95
23,6/1/2012,24.29,3.439,136.698129,1150662.55
23,13-01-2012,28.49,3.523,136.753,1031451.35
23,20-01-2012,15.33,3.542,136.8564194,1146992.13
23,27-01-2012,25.71,3.568,136.9598387,1037476.38
23,3/2/2012,29.71,3.633,137.0632581,1261872.67
23,10/2/2012,26.6,3.655,137.1666774,1358444.07
23,17-02-2012,27.01,3.703,137.2583103,1365546.69
23,24-02-2012,31.12,3.751,137.3411034,1272948.27
23,2/3/2012,25.91,3.827,137.4238966,1322852.2
23,9/3/2012,33.11,3.876,137.5066897,1292724.9
23,16-03-2012,41.19,3.867,137.5843871,1258364.31
23,23-03-2012,57.82,3.889,137.6552903,1288154.1
23,30-03-2012,36.71,3.921,137.7261935,1261964.96
23,6/4/2012,37.43,3.957,137.7970968,1604605.69
23,13-04-2012,41.81,4.025,137.868,1231752.54
23,20-04-2012,56.55,4.046,137.9230667,1287899.41
23,27-04-2012,44.62,4.023,137.9781333,1277758.76
23,4/5/2012,45.88,3.991,138.0332,1317379.68
23,11/5/2012,52.9,3.947,138.0882667,1321914.34
23,18-05-2012,58.42,3.899,138.1065806,1332952.47
23,25-05-2012,66.43,3.85,138.1101935,1552934.64
23,1/6/2012,66.22,3.798,138.1138065,1476144.34
23,8/6/2012,56.82,3.746,138.1174194,1568048.54
23,15-06-2012,64.73,3.683,138.1295333,1543667.68
23,22-06-2012,71.82,3.629,138.1629,1522042.57
23,29-06-2012,64.23,3.577,138.1962667,1451782.16
23,6/7/2012,70.86,3.538,138.2296333,1545370.16
23,13-07-2012,69.19,3.561,138.263,1384921.63
23,20-07-2012,71.13,3.61,138.2331935,1381339.23
23,27-07-2012,69.31,3.701,138.2033871,1322932.36
23,3/8/2012,71.51,3.698,138.1735806,1416926.31
23,10/8/2012,71.12,3.772,138.1437742,1436311.76
23,17-08-2012,69.97,3.84,138.1857097,1510131.45
23,24-08-2012,64.63,3.874,138.2814516,1702220.96
23,31-08-2012,68.34,3.884,138.3771935,1577468.78
23,7/9/2012,66.74,3.921,138.4729355,1427162.26
23,14-09-2012,61.37,3.988,138.5673,1279041.64
23,21-09-2012,56.8,4.056,138.6534,1338627.55
23,28-09-2012,53.71,4.018,138.7395,1319035.06
23,5/10/2012,56.65,4.027,138.8256,1464616.59
23,12/10/2012,48.1,4.029,138.9117,1412925.25
23,19-10-2012,47.89,4,138.8336129,1363155.77
23,26-10-2012,50.56,3.917,138.7281613,1347454.59
24,5/2/2010,22.43,2.954,131.5279032,1388725.63
24,12/2/2010,25.94,2.94,131.5866129,1414107.1
24,19-02-2010,31.05,2.909,131.637,1385362.49
24,26-02-2010,33.98,2.91,131.686,1158722.74
24,5/3/2010,36.73,2.919,131.735,1412387.37
24,12/3/2010,42.31,2.938,131.784,1309340.16
24,19-03-2010,46.09,2.96,131.8242903,1222511.29
24,26-03-2010,48.87,2.963,131.863129,1258311.56
24,2/4/2010,45.22,2.957,131.9019677,1478321.26
24,9/4/2010,62.06,2.992,131.9408065,1379579.63
24,16-04-2010,51.08,3.01,131.9809,1268266.72
24,23-04-2010,51.07,3.021,132.0226667,1264117.01
24,30-04-2010,51.48,3.042,132.0644333,1259877.19
24,7/5/2010,66.65,3.095,132.1062,1409705.03
24,14-05-2010,51.31,3.112,132.152129,1346783.35
24,21-05-2010,60.44,3.096,132.2230323,1283482.85
24,28-05-2010,69.59,3.046,132.2939355,1473868.15
24,4/6/2010,71.99,3.006,132.3648387,1566668.91
24,11/6/2010,64.84,2.972,132.4357419,1375458.21
24,18-06-2010,67.17,2.942,132.4733333,1354168.18
24,25-06-2010,74.9,2.958,132.4976,1399073.75
24,2/7/2010,71.12,2.958,132.5218667,1563387.94
24,9/7/2010,79.05,2.94,132.5461333,1665502.55
24,16-07-2010,76.56,2.933,132.5667742,1418697.05
24,23-07-2010,75.27,2.924,132.5825806,1333740.35
24,30-07-2010,75.91,2.932,132.5983871,1387517.63
24,6/8/2010,74.54,2.942,132.6141935,1442819.28
24,13-08-2010,74.17,2.923,132.63,1384243.75
24,20-08-2010,72.17,2.913,132.6616129,1375307.54
24,27-08-2010,67,2.885,132.6932258,1350059.35
24,3/9/2010,73.52,2.86,132.7248387,1366381.6
24,10/9/2010,67.11,2.837,132.7564516,1474498.59
24,17-09-2010,60.31,2.846,132.7670667,1273295.46
24,24-09-2010,64.3,2.837,132.7619333,1169413.27
24,1/10/2010,66.88,2.84,132.7568,1215273.2
24,8/10/2010,54.82,2.903,132.7516667,1361944.94
24,15-10-2010,52.83,2.999,132.7633548,1300806.74
24,22-10-2010,48.69,3.049,132.8170968,1234875.33
24,29-10-2010,57.29,3.055,132.8708387,1244925.94
24,5/11/2010,42.2,3.049,132.9245806,1285358.01
24,12/11/2010,41.76,3.065,132.9783226,1312877.01
24,19-11-2010,45.63,3.138,132.9172,1277150.6
24,26-11-2010,41.92,3.186,132.8369333,1779276.51
24,3/12/2010,37.08,3.2,132.7566667,1413302.7
24,10/12/2010,27.11,3.255,132.6764,1593012.75
24,17-12-2010,27.99,3.301,132.6804516,1663525.77
24,24-12-2010,27.74,3.309,132.7477419,2386015.75
24,31-12-2010,25.9,3.336,132.8150323,1208600.05
24,7/1/2011,30.72,3.351,132.8823226,1178641.71
24,14-01-2011,22.41,3.367,132.9510645,1167740.2
24,21-01-2011,23.69,3.391,133.0285161,1107170.39
24,28-01-2011,17.91,3.402,133.1059677,1126921.34
24,4/2/2011,23.83,3.4,133.1834194,1225182.04
24,11/2/2011,26.51,3.416,133.260871,1341240.62
24,18-02-2011,34.04,3.42,133.3701429,1360150.12
24,25-02-2011,26.09,3.452,133.4921429,1235121.33
24,4/3/2011,31.36,3.605,133.6141429,1346994.53
24,11/3/2011,39.51,3.752,133.7361429,1253218.7
24,18-03-2011,43.39,3.796,133.8492258,1168397.26
24,25-03-2011,36.88,3.789,133.9587419,1158693.12
24,1/4/2011,35.73,3.811,134.0682581,1163803.3
24,8/4/2011,44.7,3.895,134.1777742,1273670.32
24,15-04-2011,52.36,3.981,134.2784667,1245576.65
24,22-04-2011,46,4.061,134.3571,1372484.9
24,29-04-2011,60.48,4.117,134.4357333,1197761.17
24,6/5/2011,55.75,4.192,134.5143667,1339630.35
24,13-05-2011,58.49,4.211,134.593,1311950.16
24,20-05-2011,59.84,4.202,134.6803871,1234281.7
24,27-05-2011,65.74,4.134,134.7677742,1311153.72
24,3/6/2011,73.12,4.069,134.8551613,1554837.62
24,10/6/2011,70.02,4.025,134.9425484,1373841.91
24,17-06-2011,64.34,3.989,135.0837333,1320359.23
24,24-06-2011,68.88,3.964,135.2652667,1304850.67
24,1/7/2011,70.27,3.916,135.4468,1445596.61
24,8/7/2011,72.56,3.886,135.6283333,1567340.07
24,15-07-2011,74.43,3.915,135.7837419,1356938.95
24,22-07-2011,79.29,3.972,135.8738387,1357672.24
24,29-07-2011,74.84,4.004,135.9639355,1310973.06
24,5/8/2011,74.64,4.02,136.0540323,1417616.81
24,12/8/2011,72.52,3.995,136.144129,1402818.01
24,19-08-2011,69.93,3.942,136.183129,1352039.88
24,26-08-2011,69.94,3.906,136.2136129,1402372.09
24,2/9/2011,68.14,3.879,136.2440968,1196105.44
24,9/9/2011,68.32,3.93,136.2745806,1527455.19
24,16-09-2011,65.56,3.937,136.3145,1227535.97
24,23-09-2011,60.61,3.899,136.367,1232376.49
24,30-09-2011,68,3.858,136.4195,1246242.61
24,7/10/2011,53.87,3.775,136.472,1405914.39
24,14-10-2011,60.21,3.744,136.5150968,1333315.03
24,21-10-2011,56.6,3.757,136.5017742,1283563.43
24,28-10-2011,48,3.757,136.4884516,1307142.75
24,4/11/2011,39.87,3.738,136.475129,1385860.38
24,11/11/2011,46.78,3.719,136.4618065,1425078.59
24,18-11-2011,48.17,3.717,136.4666667,1297535.69
24,25-11-2011,41.83,3.689,136.4788,1761235.67
24,2/12/2011,47.21,3.666,136.4909333,1335647.1
24,9/12/2011,42.3,3.627,136.5030667,1529615.54
24,16-12-2011,36,3.611,136.5335161,1624994.43
24,23-12-2011,36.93,3.587,136.5883871,2168344.23
24,30-12-2011,33.45,3.566,136.6432581,1363973.16
24,6/1/2012,32.86,3.585,136.698129,1251581.89
24,13-01-2012,36.5,3.666,136.753,1155594.2
24,20-01-2012,25.73,3.705,136.8564194,1151993.85
24,27-01-2012,31.92,3.737,136.9598387,1057290.41
24,3/2/2012,38.61,3.796,137.0632581,1249696.97
24,10/2/2012,33.82,3.826,137.1666774,1403460.87
24,17-02-2012,33.92,3.874,137.2583103,1326370.08
24,24-02-2012,37.35,3.917,137.3411034,1303233.15
24,2/3/2012,35.36,3.983,137.4238966,1213994.39
24,9/3/2012,41.5,4.021,137.5066897,1325835.7
24,16-03-2012,48.68,4.021,137.5843871,1239299.12
24,23-03-2012,59.51,4.054,137.6552903,1221723.94
24,30-03-2012,47.28,4.098,137.7261935,1230106.13
24,6/4/2012,45.25,4.143,137.7970968,1524734.29
24,13-04-2012,48.65,4.187,137.868,1285783.87
24,20-04-2012,61.05,4.17,137.9230667,1208654.4
24,27-04-2012,49.26,4.163,137.9781333,1194334.65
24,4/5/2012,52.14,4.124,138.0332,1306551.71
24,11/5/2012,58.7,4.055,138.0882667,1355391.79
24,18-05-2012,63.1,4.029,138.1065806,1298809.8
24,25-05-2012,65.79,3.979,138.1101935,1407897.57
24,1/6/2012,71.79,3.915,138.1138065,1467722.19
24,8/6/2012,59.93,3.871,138.1174194,1406313.13
24,15-06-2012,68.28,3.786,138.1295333,1364445.98
24,22-06-2012,72.29,3.722,138.1629,1434709.63
24,29-06-2012,70.4,3.667,138.1962667,1428869.9
24,6/7/2012,77.18,3.646,138.2296333,1645097.75
24,13-07-2012,75.36,3.689,138.263,1405475.78
24,20-07-2012,76.42,3.732,138.2331935,1394299
24,27-07-2012,73.62,3.82,138.2033871,1307339.14
24,3/8/2012,73.26,3.819,138.1735806,1440374.13
24,10/8/2012,75.53,3.863,138.1437742,1497054.81
24,17-08-2012,72.87,3.963,138.1857097,1397970.54
24,24-08-2012,68.13,3.997,138.2814516,1303726.54
24,31-08-2012,71.18,4.026,138.3771935,1344558.92
24,7/9/2012,72.81,4.076,138.4729355,1477134.75
24,14-09-2012,64.28,4.088,138.5673,1242909.53
24,21-09-2012,61.25,4.203,138.6534,1261158.47
24,28-09-2012,58.86,4.158,138.7395,1259278.36
24,5/10/2012,60.35,4.151,138.8256,1416720.54
24,12/10/2012,51.64,4.186,138.9117,1416301.17
24,19-10-2012,52.59,4.153,138.8336129,1255414.84
24,26-10-2012,55.16,4.071,138.7281613,1307182.29
25,5/2/2010,21.1,2.784,204.2471935,677231.63
25,12/2/2010,19.64,2.773,204.3857472,583364.02
25,19-02-2010,24.16,2.745,204.4321004,676260.67
25,26-02-2010,29.16,2.754,204.4630869,628516.57
25,5/3/2010,29.45,2.777,204.4940734,665750.06
25,12/3/2010,40.05,2.818,204.5250598,660619.99
25,19-03-2010,45,2.844,204.3782258,659795.84
25,26-03-2010,45.84,2.854,204.201755,696687.6
25,2/4/2010,47.2,2.85,204.0252842,822486.37
25,9/4/2010,61.36,2.869,203.8488134,712647.97
25,16-04-2010,52.16,2.899,203.7307486,715311.6
25,23-04-2010,46.12,2.902,203.6905586,694531.72
25,30-04-2010,50.97,2.921,203.6503685,706924.02
25,7/5/2010,63.67,2.966,203.6101784,724468.97
25,14-05-2010,50.27,2.982,203.6133915,698073.95
25,21-05-2010,57.17,2.958,203.8770235,704113.22
25,28-05-2010,69.31,2.899,204.1406556,792442.54
25,4/6/2010,69.22,2.847,204.4042877,764155.44
25,11/6/2010,63.68,2.809,204.6679198,737163.2
25,18-06-2010,69.56,2.78,204.670036,780444.94
25,25-06-2010,72.17,2.808,204.5675459,737569.14
25,2/7/2010,66.42,2.815,204.4650559,759407.87
25,9/7/2010,75.24,2.793,204.3625658,719591.13
25,16-07-2010,73.43,2.783,204.3571656,726997.84
25,23-07-2010,75.37,2.771,204.4812188,665290.93
25,30-07-2010,71.99,2.781,204.605272,682124.34
25,6/8/2010,71.79,2.784,204.7293252,699464.43
25,13-08-2010,72.73,2.805,204.8533784,686072.39
25,20-08-2010,71.81,2.779,204.8217044,724499.81
25,27-08-2010,67.15,2.755,204.7900305,711461.95
25,3/9/2010,71.17,2.715,204.7583566,685700.08
25,10/9/2010,61.14,2.699,204.7266827,655811.95
25,17-09-2010,60.13,2.706,204.7513279,628989.88
25,24-09-2010,65.06,2.713,204.8182126,607819.33
25,1/10/2010,57.56,2.707,204.8850973,658640.14
25,8/10/2010,48.46,2.764,204.951982,674283.86
25,15-10-2010,54.09,2.868,205.0137637,616094.72
25,22-10-2010,46.73,2.917,205.0627881,661644.19
25,29-10-2010,55.72,2.921,205.1118126,674458.03
25,5/11/2010,38.8,2.917,205.160837,696314.53
25,12/11/2010,40.68,2.931,205.2098614,713250.08
25,19-11-2010,42.72,3,205.0992811,718056.73
25,26-11-2010,43.43,3.039,204.9621,1115240.61
25,3/12/2010,32.41,3.046,204.8249189,885572.96
25,10/12/2010,22.65,3.109,204.6877378,964729.18
25,17-12-2010,21.6,3.14,204.6321194,1047707.59
25,24-12-2010,22.94,3.141,204.6376731,1295391.19
25,31-12-2010,25.89,3.179,204.6432267,623092.54
25,7/1/2011,29,3.193,204.6487803,558794.63
25,14-01-2011,18.3,3.205,204.7026042,572360.83
25,21-01-2011,23.21,3.229,205.0460497,568093.57
25,28-01-2011,18.92,3.237,205.3894952,600448.69
25,4/2/2011,23.94,3.231,205.7329407,639830.45
25,11/2/2011,21.18,3.239,206.0763862,615666.78
25,18-02-2011,38.42,3.245,206.3694701,634637.03
25,25-02-2011,28.36,3.274,206.6424093,570816.34
25,4/3/2011,31.59,3.433,206.9153485,640912.18
25,11/3/2011,36.73,3.582,207.1882876,599828.39
25,18-03-2011,40.94,3.631,207.4283845,603393.64
25,25-03-2011,38.51,3.625,207.6553444,616324.24
25,1/4/2011,28.5,3.638,207.8823043,618377.79
25,8/4/2011,42.11,3.72,208.1092642,648606.13
25,15-04-2011,51.43,3.821,208.3172811,674562.45
25,22-04-2011,45.87,3.892,208.4779405,756588.42
25,29-04-2011,58.43,3.962,208.6386,649245
25,6/5/2011,49.5,4.046,208.7992595,659446.55
25,13-05-2011,60.1,4.066,208.9599189,684783.15
25,20-05-2011,56.56,4.062,208.7583165,677971.33
25,27-05-2011,67.18,3.985,208.556714,718373.94
25,3/6/2011,70.69,3.922,208.3551116,737551.74
25,10/6/2011,71.45,3.881,208.1535092,740259.63
25,17-06-2011,63.58,3.842,208.1265604,717373.43
25,24-06-2011,70.71,3.804,208.2306018,699270.1
25,1/7/2011,66.61,3.748,208.3346432,706206.86
25,8/7/2011,71.64,3.711,208.4386847,698529.64
25,15-07-2011,72.67,3.76,208.5309337,680510.23
25,22-07-2011,78.1,3.811,208.5937018,670854.96
25,29-07-2011,74.72,3.829,208.6564699,668390.82
25,5/8/2011,74,3.842,208.719238,679706.01
25,12/8/2011,70.93,3.812,208.7820061,667130.48
25,19-08-2011,68.09,3.747,208.8424359,688958.75
25,26-08-2011,66.8,3.704,208.902476,726422.55
25,2/9/2011,67.2,3.703,208.9625161,699779
25,9/9/2011,67.51,3.738,209.0225562,673248.48
25,16-09-2011,62.05,3.742,209.1893892,628720.46
25,23-09-2011,60.28,3.711,209.4986126,620885.93
25,30-09-2011,60.7,3.645,209.807836,639160.24
25,7/10/2011,50.82,3.583,210.1170595,671522.87
25,14-10-2011,58.95,3.541,210.4027602,646915.47
25,21-10-2011,50.22,3.57,210.5473252,690675.5
25,28-10-2011,46.28,3.569,210.6918901,724443.97
25,4/11/2011,40.88,3.551,210.8364551,718393.61
25,11/11/2011,44.81,3.53,210.9810201,719235.07
25,18-11-2011,46.41,3.53,211.1847207,728525.6
25,25-11-2011,43.49,3.492,211.4120757,1116211.39
25,2/12/2011,42.85,3.452,211.6394306,878314.57
25,9/12/2011,38.69,3.415,211.8667856,916446.02
25,16-12-2011,33.09,3.413,212.0685039,997502.47
25,23-12-2011,36.56,3.389,212.2360401,1290532.97
25,30-12-2011,32.42,3.389,212.4035763,683665.37
25,6/1/2012,30.23,3.422,212.5711125,636419.12
25,13-01-2012,34.6,3.513,212.7386486,614764.31
25,20-01-2012,23.87,3.533,212.8336399,594744.89
25,27-01-2012,32.24,3.567,212.9286312,589554.29
25,3/2/2012,34.98,3.617,213.0236225,642776.4
25,10/2/2012,32.47,3.64,213.1186138,658984.38
25,17-02-2012,32.23,3.695,213.2732106,654088.02
25,24-02-2012,35.51,3.739,213.4725116,613501.05
25,2/3/2012,36.01,3.816,213.6718127,643155.89
25,9/3/2012,37.44,3.848,213.8711137,643711.53
25,16-03-2012,50.64,3.862,214.0167132,638204.27
25,23-03-2012,62.7,3.9,214.0907105,672831.78
25,30-03-2012,47.92,3.953,214.1647079,684348.92
25,6/4/2012,44.73,3.996,214.2387053,791356.9
25,13-04-2012,42.46,4.044,214.3127027,658691.56
25,20-04-2012,57.1,4.027,214.3675045,661566.48
25,27-04-2012,44.2,4.004,214.4223063,655157.32
25,4/5/2012,58.76,3.951,214.4771081,696421.72
25,11/5/2012,59.21,3.889,214.5319099,739866.16
25,18-05-2012,58.21,3.848,214.5485571,717207.19
25,25-05-2012,67.69,3.798,214.5499425,783371.02
25,1/6/2012,69.54,3.742,214.5513278,694765.95
25,8/6/2012,58.48,3.689,214.5527132,730254.19
25,15-06-2012,68.34,3.62,214.5653243,753860.89
25,22-06-2012,73.52,3.564,214.606,721601.9
25,29-06-2012,69.84,3.506,214.6466757,718890.81
25,6/7/2012,75.52,3.475,214.6873514,753385.55
25,13-07-2012,73.87,3.523,214.728027,714093.95
25,20-07-2012,74.32,3.567,214.7331351,685676.58
25,27-07-2012,72.98,3.647,214.7382432,659109.53
25,3/8/2012,72.08,3.654,214.7433514,709724.6
25,10/8/2012,71.93,3.722,214.7484595,710496.97
25,17-08-2012,66.99,3.807,214.825578,728467.72
25,24-08-2012,64.53,3.834,214.9567044,756527.64
25,31-08-2012,68.55,3.867,215.0878309,714828.73
25,7/9/2012,72.79,3.911,215.2189573,671482.9
25,14-09-2012,60.9,3.948,215.3583757,657241.63
25,21-09-2012,57.6,4.038,215.5475459,664745.2
25,28-09-2012,54.52,3.997,215.7367162,683300.84
25,5/10/2012,57.58,3.985,215.9258865,699536.73
25,12/10/2012,43.74,4,216.1150568,697317.41
25,19-10-2012,51.93,3.969,216.1464699,685531.85
25,26-10-2012,56.69,3.882,216.1515902,688940.94
26,5/2/2010,9.55,2.788,131.5279032,1034119.21
26,12/2/2010,18.14,2.771,131.5866129,1015684.09
26,19-02-2010,22.62,2.747,131.637,999348.55
26,26-02-2010,27.32,2.753,131.686,855385.01
26,5/3/2010,28.6,2.766,131.735,1005669.58
26,12/3/2010,31.1,2.805,131.784,963382.09
26,19-03-2010,35.34,2.834,131.8242903,903366.55
26,26-03-2010,35.26,2.831,131.863129,893613
26,2/4/2010,36.53,2.826,131.9019677,1029849.2
26,9/4/2010,50.13,2.849,131.9408065,1022293.81
26,16-04-2010,36.6,2.885,131.9809,905548.38
26,23-04-2010,39.68,2.895,132.0226667,881930.87
26,30-04-2010,40.56,2.935,132.0644333,904503.85
26,7/5/2010,54.72,2.981,132.1062,1074479.73
26,14-05-2010,39.08,2.983,132.152129,972663.59
26,21-05-2010,50.81,2.961,132.2230323,986765.01
26,28-05-2010,61.65,2.906,132.2939355,1069851.59
26,4/6/2010,58.46,2.857,132.3648387,1003202.66
26,11/6/2010,51.62,2.83,132.4357419,1073862.59
26,18-06-2010,53.62,2.805,132.4733333,1001286.67
26,25-06-2010,63.78,2.81,132.4976,976242.09
26,2/7/2010,58.9,2.815,132.5218667,1078455.48
26,9/7/2010,71.08,2.806,132.5461333,1122356.53
26,16-07-2010,67.66,2.796,132.5667742,1028151.72
26,23-07-2010,65.4,2.784,132.5825806,971615.62
26,30-07-2010,63.79,2.792,132.5983871,1005324.28
26,6/8/2010,62.93,2.792,132.6141935,1125329.77
26,13-08-2010,61.58,2.81,132.63,1011938.29
26,20-08-2010,62.68,2.796,132.6616129,1007385.36
26,27-08-2010,57.23,2.77,132.6932258,977322.52
26,3/9/2010,66.93,2.735,132.7248387,1037549.71
26,10/9/2010,54.82,2.717,132.7564516,1042226.3
26,17-09-2010,50.08,2.716,132.7670667,923473.7
26,24-09-2010,52.47,2.718,132.7619333,868636.3
26,1/10/2010,57.8,2.717,132.7568,923221.52
26,8/10/2010,46.81,2.776,132.7516667,1001069.52
26,15-10-2010,39.93,2.878,132.7633548,937956.89
26,22-10-2010,36.13,2.919,132.8170968,916522.66
26,29-10-2010,40.3,2.938,132.8708387,895069.88
26,5/11/2010,30.51,2.938,132.9245806,970224.51
26,12/11/2010,37.51,2.961,132.9783226,971193.01
26,19-11-2010,36.73,3.03,132.9172,901972.7
26,26-11-2010,28.11,3.07,132.8369333,1286833.62
26,3/12/2010,27.73,3.065,132.7566667,1016143.64
26,10/12/2010,16.6,3.132,132.6764,1149612.04
26,17-12-2010,20.61,3.139,132.6804516,1196813.33
26,24-12-2010,21.81,3.15,132.7477419,1573982.47
26,31-12-2010,18.73,3.177,132.8150323,877268.29
26,7/1/2011,21.13,3.193,132.8823226,938149.21
26,14-01-2011,16.7,3.215,132.9510645,812323.29
26,21-01-2011,12.98,3.232,133.0285161,809833.21
26,28-01-2011,5.54,3.243,133.1059677,817485.14
